huv_code,procedure_key,procedure_name,diagnosis_policy,required_icd10_patterns,excluded_icd10_patterns,decision_if_missing,review_required,confidence,reason,source_evidence,quality_flags
20.83473,HUV::20.83473,"Orta kemik, kombine teknik (eksternal fiksatör ve intramedüller çivi veya plak-vida kullanımı), çok seviye",required_any,S00-T98; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem, orta kemiklerin çok seviyeli kombinasyon tekniği ile (eksternal fiksatör ve intramedüller çivi/plak-vida) cerrahi onarımını içerir. Bu tür ortopedik cerrahi genellikle travma, kırık, eklem rahatsızlığı veya deformite gibi bir tanıya…",İşlem tanımı ve ortopedi/travmatoloji bölümü bilgileri.,broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.83567,HUV::20.83567,"Büyük kemik, kombine teknik (eksternal fiksatör+intramedüller çivi veya plak-vida kullanımı), tek seviye, düzeltme ve uzatma (FAN+LON), tek seviye",required_any,S00-T98; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem, büyük kemiklerin düzeltilmesi ve uzatılması işlemidir. Bu tür ortopedik işlemler genellikle travma, deformite veya kemik hastalıkları gibi tanısal nedenlerle yapılır. Bu nedenle, uygun bir tanı gereklidir.","İşlem adı ve açıklaması, ortopedi ve travmatoloji alanına işaret ediyor. Bu alanlardaki işlemler genellikle altta yatan bir klinik duruma (travma, hastalık, deformite) karşılık gelir.",broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.83661,HUV::20.83661,"Büyük kemik, kombine teknik (eksternal fiksatör+intramedüller çivi veya plak-vida kullanımı), tek seviye, düzeltme ve uzatma (FAN+LON), çok seviye",required_any,S00-T98; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem, büyük kemiklerin düzeltilmesi ve uzatılması için kombine teknikler (eksternal fiksatör+intramedüller çivi veya plak-vida) kullanır. Bu, genellikle travma, deformite veya ortopedik sorunlarla ilişkilidir.","İşlem adı ve açıklaması, travma, deformite veya ortopedik sorunların tedavisini ima etmektedir.",broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.83755,HUV::20.83755,"Orta kemik, kombine teknik (eksternal fiksatör+intramedüller çivi veya plak-vida kullanımı), tek seviye, düzeltme ve uzatma (FAN+LON), tek seviye",required_any,S00-T98; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem, eksternal fiksatör ve intramedüller çivi/plak kullanımı ile orta kemiklerde düzeltme ve uzatma içerir. Bu, genellikle travma, deformite veya ortopedik sorunlarla ilişkilidir. Tanı gereklidir.",İşlem açıklaması ve ICD-10 kodlama kılavuzları.,broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.83849,HUV::20.83849,"Orta kemik, kombine teknik (eksternal fiksatör+intramedüller çivi veya plak-vida kullanımı), tek seviye, düzeltme ve uzatma (FAN+LON), çok seviye",required_any,S00-T98; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem, eksternal fiksatör ve intramedüller çivi/plak kullanımı ile orta kemiklerde düzeltme ve uzatma içerir. Bu, genellikle travma, deformite veya ortopedik sorunlarla ilişkilidir. Tanı gereklidir.","Prosedür adı ve açıklaması, travma, deformite veya ortopedik durumların tedavisini ima etmektedir.",broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.83943,HUV::20.83943,Kombine teknik ile tedavide eksternal fiksatör çıkartılması ve intramedüller çivinin kilitlenmesi,review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, eksternal fiksatörün çıkarılması ve intramedüller çivinin kilitlenmesi gibi uygulama yolu/teknik odaklı bir işlemdir. Klinik bir tanıya bağlı değildir.","İşlem tanımı, tanısal bir durum belirtmemektedir; yalnızca bir uygulama yöntemini tanımlamaktadır.",clinical_anchor_but_not_required
20.84037,HUV::20.84037,"Eksternal fiksatör ile ayak deformitesi düzeltme, osteotomi ile, tek seviye",required_any,M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, ayak deformitesinin düzeltilmesini içerir; bu, altta yatan bir kas-iskelet sistemi rahatsızlığı veya travma gerektirir.","İşlem tanımı, deformite düzeltme ve osteotomi içerir. Bu, genellikle bir hastalık, travma veya anormallik nedeniyle yapılır.",broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.84131,HUV::20.84131,"Eksternal fiksatör ile ayak deformitesi düzeltme, osteotomi ile, çok seviye",required_any,M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, ayak deformitesinin düzeltilmesini içerir. Bu, genellikle bir kas-iskelet sistemi rahatsızlığı (M00-M99) veya travma (S00-T98) ile ilişkilidir. Tanı gereklidir.","İşlem tanımı: Eksternal fiksatör ile ayak deformitesi düzeltme, osteotomi ile, çok seviye. Klinik bağlam: Ortopedi ve travmatoloji.",broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.84319,HUV::20.84319,"Eksternal fiksatör ile kemik uzatma, büyük kemik",review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, eksternal fiksatör ile kemik uzatma işlemidir. Bu, yalnızca uygulama yolu/teknik olan bir işlemdir ve belirli bir tanı gerektirmez.",İşlem tanımı ve notlar.,clinical_anchor_but_not_required
20.84413,HUV::20.84413,"Eksternal fiksatör ile çivi üzerinden kemik uzatma, büyük kemik",review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, eksternal fiksatör ile çivi üzerinden kemik uzatma işlemidir. Bu, yalnızca uygulama yolu/teknik tanımlayan bir işlemdir ve belirli bir klinik bağlam veya tanı gerektirmez.","İşlem tanımı, tanı gerektirmeyen bir uygulama yolu/teknik olduğunu belirtir.",clinical_anchor_but_not_required
20.84507,HUV::20.84507,"Eksternal fiksatör ile kemik uzatma, orta kemik",review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, eksternal fiksatör ile kemik uzatma işlemidir. Bu, yalnızca uygulama yolu/teknik olan bir işlemdir ve belirli bir tanı gerektirmez.",İşlem tanımı ve notlar.,clinical_anchor_but_not_required
20.84601,HUV::20.84601,"Eksternal fiksatör ile kemik uzatma, küçük kemik",review_required,,,REVIEW_REQUIRED,True,medium,"İşlem, eksternal fiksatör ile kemik uzatma işlemidir. Bu, yalnızca uygulama yolu/teknik olan bir işlemdir ve tanı gerektirmez.",İşlem tanımı,clinical_anchor_but_not_required
20.84789,HUV::20.84789,"Kemik biyopsisi, açık cerrahi ile, küçük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"Kemik biyopsisi, açık cerrahi ile, küçük kemik işlemi, tanısal veya tedavi edici amaçlarla yapılabilir. Bu nedenle, tanı gereklidir. Neoplazm, travma veya musküloiskelet sistemi hastalıkları gibi ilgili ICD-10 kodları gereklidir.",İşlem tanımı ve ICD-10 kodlama yönergeleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.84883,HUV::20.84883,"Kemik biyopsisi, açık cerrahi ile, orta kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"Kemik biyopsisi, açık cerrahi ile, orta kemik işlemi, tanı gerektirir. İşlem, onkolojik değerlendirme (neoplazm), travma sonrası değerlendirme veya musküloiskelet sistemi hastalığı tanısı için yapılabilir.",İşlem tanımı ve ICD-10 kodlama yönergeleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.84977,HUV::20.84977,"Kemik biyopsisi, açık cerrahi ile, büyük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"Kemik biyopsisi, açık cerrahi ile, büyük kemik işlemi, tanı gerektirir. Onkolojik, travmatik veya diğer kemik hastalıkları için yapılabilir.","İşlem tanısı, örneğin tümör, travma, enfeksiyon gibi bir durumun varlığını gösterir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.85071,HUV::20.85071,"Kemik biyopsisi, açık cerrahi ile, pelvis veya vertebra",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"Kemik biyopsisi, açık cerrahi ile, pelvis veya vertebra işlemi, tanısal veya tedavi edici bir amaçla yapılabilir. Bu nedenle, ilgili tanı gereklidir.","İşlem tanısı, örneğin tümör, travma veya enfeksiyon gibi bir durumun değerlendirilmesi veya tedavisi için yapılabilir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.85165,HUV::20.85165,"Kemik biyopsisi, perkütan (trokar/iğne ile), küçük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, küçük kemik biyopsisi olup, tanısal amaçla yapılabilir. Bu nedenle, tanı gereklidir. Neoplazm, travma veya musculoskeletel bozukluk gibi ilgili ICD-10 kodları gereklidir.","İşlem tanısı, örneğin tümör, travma veya enfeksiyon olabilir. ICD-10 kodları, işlemin nedenini belirlemek için gereklidir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.85259,HUV::20.85259,"Kemik biyopsisi, perkütan (trokar/iğne ile), orta kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"Kemik biyopsisi genellikle bir hastalık (neoplazm, enfeksiyon, metabolik bozukluk) veya travma şüphesi üzerine yapılır. Bu nedenle tanı gereklidir.","İşlem tanımı ve klinik bağlam (ortopedi, onkoloji).",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.85353,HUV::20.85353,"Kemik biyopsisi, perkütan (trokar/iğne ile), büyük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,Kemik biyopsisi genellikle bir patoloji veya travma şüphesi üzerine yapılır. Bu nedenle tanı gereklidir.,"İşlem tanısı, tanı gerekliliğini belirlemek için kullanılır. Ortopedi ve travmatoloji işlemleri genellikle tanısal veya tedavi amaçlıdır.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.85447,HUV::20.85447,"Kemik biyopsisi, perkütan (trokar/iğne ile), pelvis veya vertebra",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"Kemik biyopsisi genellikle bir tanısal amaçla yapılır. Onkolojik, travmatik veya diğer kemik hastalıkları için tanı gereklidir.","İşlem tanımı, ortopedi ve travmatoloji alanına giriyor. Bu alandaki biyopsiler genellikle tanısal amaç taşır.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.85541,HUV::20.85541,"Yumuşak doku tümörü açık biyopsisi, yüzeyel (deri/deri altı)",required_any,C00-D48; L00-L99; S00-T98,,REVIEW_REQUIRED,True,medium,"Yumuşak doku tümörü biyopsisi, tanı gerektirir. Neoplazm (C00-D48), deri/deri altı patolojisi (L00-L99) veya travma/yaralanma (S00-T98) gibi ilgili ICD-10 kodları gereklidir.","İşlem tanımı (tümör, biyopsi, deri/deri altı) ve klinik sinyal terimleri (tümör, deri, travma).",broad_icd10_pattern:C00-D48; broad_icd10_pattern:L00-L99; broad_icd10_pattern:S00-T98
20.85635,HUV::20.85635,"Yumuşak doku tümörü açık biyopsisi, derin (kas/tendon/fasya altı)",required_any,C00-D48; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem, derin yumuşak doku tümörünün biyopsisini içerir. Bu, tanısal bir işlemdir ve genellikle bir neoplazm veya kas-iskelet sistemi hastalığı gibi altta yatan bir durumu değerlendirmek için yapılır. Bu nedenle, bir tanı gereklidir.","İşlem tanımı ve klinik bağlam (ortopedi, onkoloji).",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99
20.85729,HUV::20.85729,"Yumuşak doku tümörü açık biyopsisi, pelvis içi",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, tümör biyopsisi olup, tanı gereklidir. Neoplazm, kas-iskelet sistemi hastalığı veya travma ile ilişkili olabilir. Bu nedenle, tanı gereklidir.","İşlem adı ve klinik sinyal terimleri (tümör, onkoloji, ortopedi, travma, kesi).",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.85823,HUV::20.85823,"Yumuşak doku tümörü trokar/iğne biyopsisi, yüzeyel (deri/deri altı)",required_any,C00-D48; L00-L99; S00-T98,,REVIEW_REQUIRED,True,medium,"Yumuşak doku tümörü biyopsisi, tanı gerektirir. Neoplazm (C00-D48), deri/deri altı (L00-L99) veya travma/yaralanma (S00-T98) ile ilişkili olabilir.","İşlem tanımı: Yumuşak doku tümörü biyopsisi. Klinik sinyaller: tümör, deri, travma. ICD-10 ipuçları: Neoplazmlar, Deri ve deri altı doku hastalıkları, Yaralanma, zehirlenme ve dış nedenlerin bazı diğer sonuçları.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:L00-L99; broad_icd10_pattern:S00-T98
20.85917,HUV::20.85917,"Yumuşak doku tümörü trokar/iğne biyopsisi, derin (kas/tendon/fasya altı)",required_any,C00-D48; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem, derin yumuşak doku tümörünün biyopsisini içerir. Bu, tanısal bir işlemdir ve genellikle bir neoplazm veya kas-iskelet sistemi hastalığının değerlendirilmesiyle ilişkilidir. Bu nedenle, uygun bir tanı gereklidir.","İşlem tanımı ve klinik bağlam (ortopedi, onkoloji).",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99
20.86011,HUV::20.86011,"Yumuşak doku tümörü trokar/iğne biyopsisi, pelvis içi",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, pelvis içi yumuşak doku tümörü biyopsisi içerir. Bu, tanı gerektiren bir işlemdir. Neoplazm (C00-D48), musküloiskelet sistemi hastalığı (M00-M99) veya travma (S00-T98) gibi ilgili bir tanı gereklidir.","İşlem adı ve açıklaması, tanısal bir prosedür olduğunu gösterir. Klinik bağlam (tümör, pelvis), tanı gerektiren bir durum olduğunu gösterir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.86199,HUV::20.86199,"Basit kemik kisti aspirasyon+kiste enjeksiyon, görüntüleme eşliğinde, ekstremite",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, görüntüleme eşliğinde basit kemik kisti aspirasyonunu ve kiste enjeksiyonunu içerir. Bu, genellikle bir patoloji (kist) veya travma ile ilişkili olabilir. Ayrıca onkolojik bir durum için de uygulanabilir. Bu nedenle tanı gereklidir.","Prosedür tanımı, ortopedi ve travmatoloji, onkolojik girişimler ve büyük kemikler gibi çeşitli klinik bağlamları içerir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.86293,HUV::20.86293,"Benign/malign kemik tümörü, perkütan, radyofrekans/lazer/cryo veya mikrodalga ile ablasyon (görüntüleme eşliğinde), ekstremite",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem tanısı gerektirir; kemik tümörü ablasyonu, tanı gerektirir. Malignite veya travma gibi ilgili tanıları gerektirir.",İşlem adı 'kemik tümörü' içerir. Onkolojik işlemler genellikle tanı gerektirir.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.86387,HUV::20.86387,"Metastatik kemik tümörü, perkütan, radyofrekans/lazer/cryo veya mikrodalga ile ablasyon, görüntüleme eşliğinde, ekstremite",required_any,C00-D48,,NOT_PAYABLE_BY_DIAGNOSIS,True,medium,"İşlem, metastatik kemik tümörünün ablasyonunu içerir. Bu, bir neoplazm (tümör) tanısı gerektirir.","İşlem adı 'Metastatik kemik tümörü' ifadesini içerir. Ablasyon, genellikle kanser veya diğer neoplazmlar gibi belirli bir tanıya yönelik bir tedavidir.",broad_icd10_pattern:C00-D48
20.86481,HUV::20.86481,"Kemik kistlerinde perkütan skleroterapi, görüntüleme eşliğinde, ekstremite",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, görüntüleme eşliğinde ekstremite kemik kistlerinde skleroterapi içerir. Bu, genellikle travma, neoplazm veya musküloiskelet sistemi bozukluğu gibi altta yatan bir tanıya bağlıdır. Bu nedenle, tanı gereklidir.",İşlem tanımı ve klinik bağlam.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.86575,HUV::20.86575,"Perkütan sementoplasti, pelvis veya ekstremite",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, onkolojik bir durum için yapılan perkütan sementoplasti olup, tanı gereklidir. Klinik sinyaller neoplazm, travma ve eklem sorunlarına işaret etmektedir.",İşlem açıklaması ve klinik sinyal terimleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.86669,HUV::20.86669,"Benign omurga tümörleri/kistleri, perkütan vertebroplasti veya kifoplasti, tek seviye",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, omurga tümörleri/kistleri için perkütan vertebroplasti/kifoplasti içerir. Bu, tanı gerektirir. Kapsamlı ICD-10 grupları ve klinik terimler kullanılmıştır.","İşlem açıklaması, onkolojik bir durum (tümör/kist) için yapılan bir işlemdir. Ortopedi ve travmatoloji bölümünde yer alır.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.86763,HUV::20.86763,"Metastatik omurga tümörleri, perkütan vertebroplasti veya kifoplasti, tek seviye",review_required,,,REVIEW_REQUIRED,True,low,MedGemma JSON yanıtı otomatik parse/onarım aşamasında güvenilir biçimde çözümlenemedi; uzman incelemesi gerekli.,"Metastatik omurga tümörleri, perkütan vertebroplasti veya kifoplasti, tek seviye",json_parse_fallback
20.86857,HUV::20.86857,"Metastatik/Benign omurga tümörleri, perkütan vertebroplasti/kifoplasti, ilave her seviye",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, metastatik veya benign omurga tümörleri için vertebroplasti/kifoplasti içerir. Bu, tanı gerektirir. Kapsamlı bir tanı grubu önerilir.",İşlem tanımı (Metastatik/Benign omurga tümörleri),broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.86998,HUV::20.86998,"Benign kemik tümörü/kisti basit küretaj, küçük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, benign kemik tümörü/kisti küretajıdır. Bu, tanı gerektiren bir işlemdir. Kapsamlı bir tanı grubu gereklidir.","İşlem adı ve tanımı, tanı gerektiren bir prosedür olduğunu gösterir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.87045,HUV::20.87045,"Benign kemik tümörü/kisti, basit küretaj+greftleme veya çimentolama, küçük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, benign kemik tümörü/kisti için basit küretaj+greftleme/çimentolama içerir. Bu, tanı gerektirir. Klinik bağlam (tümör, travma, ortopedi) mevcuttur. ICD-10 kodları tümör, travma ve kas-iskelet sistemi hastalıklarını kapsar.",İşlem açıklaması ve klinik sinyal terimleri.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.87139,HUV::20.87139,"Benign kemik tümörü/kisti, basit küretaj+greftleme veya çimentolama+internal fiksasyon, küçük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı benign kemik tümörü/kisti içeriyor. Bu tür işlemler genellikle bir tanıya (tümör, kist, travma) karşılık gelir. Tanı olmadan ödeme yapılmaması gerekebilir.","İşlem adı ve tanımları, tanı gerektiren bir durum olduğunu gösteriyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.87233,HUV::20.87233,"Benign kemik tümörü/kisti, genişletilmiş küretaj, küçük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı benign kemik tümörü/kisti ile ilgili bir tanı içeriyor. Bu tür işlemler için tanı gereklidir. Belirli bir tanı gerekliliği olmamasına rağmen, tanı olmaması durumunda ödeme kararı için inceleme gereklidir.","İşlem adı ve tanımları, tanı gerektiren bir prosedür olduğunu gösteriyor. Klinik bağlam (benign tümör/kist) tanı gerektirir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.87327,HUV::20.87327,"Benign kemik tümörü/kisti, genişletilmiş küretaj+greftleme veya çimentolama, küçük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, benign kemik tümörü/kisti için cerrahi müdahale içerir. Bu tür bir işlem için tanı gereklidir. Klinik bağlam (tümör, kemik) tanı gerektirir.",İşlem adı ve tanımı (benign kemik tümörü/kisti). Ortopedi ve travmatoloji bölümü notu.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.87421,HUV::20.87421,"Benign kemik tümörü/kisti, genişletilmiş küretaj+greftleme veya çimentolama+internal fiksasyon, küçük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı benign kemik tümörü/kisti içeriyor. Bu durum, tanı gerektiren bir durumdur. Kapsamlı bir tanı grubu tanımlanmıştır.",İşlem adı ve tanımları,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.87515,HUV::20.87515,"Benign kemik tümörü/kisti, genişletilmiş küretaj+lokal adjuvan uygulaması, küçük kemik",required_any,C00-D48; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem, benign kemik tümörü/kisti için yapılıyor. Bu durum, tanı gerektirir. Neoplazmlar (C00-D48) veya kas-iskelet sistemi hastalıkları (M00-M99) ICD-10 kodları uygun olabilir. Tanı eksikse inceleme gereklidir.","İşlem adı ve tanımları, tanı gerektiren bir durum olduğunu gösteriyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99
20.87609,HUV::20.87609,"Benign kemik tümörü/kisti, genişletilmiş küretaj+greftleme veya çimentolama,+lokal adjuvan uygulaması, küçük kemik",required_any,C00-D48; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem, benign kemik tümörü/kisti ile ilgili cerrahi işlem içeriyor. Bu tür işlemler için tanı gereklidir. C00-D48 (Neoplazmlar) ve M00-M99 (Kas-iskelet sistemi hastalıkları) ICD-10 grupları ilgili olabilir.","İşlem adı ve açıklaması, tanı gerektiren bir cerrahi müdahale olduğunu gösteriyor.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99
20.87703,HUV::20.87703,"Benign kemik tümörü/kisti, genişletilmiş küretaj+lokal adjuvan uygulaması+greftleme veya çimentolama+internal fiksasyon, küçük kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,İşlem adı benign kemik tümörü/kisti içeriyor. Bu nedenle tanı gereklidir. Kapsamlı bir tanı grubu tanımlanmıştır.,İşlem adı ve tanımları,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.87797,HUV::20.87797,"Benign kemik tümörü/kisti basit küretaj, orta kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, benign kemik tümörü/kisti küretajıdır. Bu, tanı gerektiren bir durumdur. Kapsamlı bir tanı grubu gereklidir.","İşlem adı ve tanımı, tanı gerektiren bir durum olduğunu gösterir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.87891,HUV::20.87891,"Benign kemik tümörü/kisti, basit küretaj+greftleme veya çimentolama, orta kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, benign kemik tümörü/kisti için basit küretaj+greftleme/çimentolama içerir. Bu, tanı gerektirir. Kapsamlı ICD-10 kodları ve tanı grupları sağlanmıştır.",İşlem açıklaması ve ilgili ICD-10 kod grupları.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.87985,HUV::20.87985,"Benign kemik tümörü/kisti, basit küretaj+greftleme veya çimentolama+internal fiksasyon, orta kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,İşlem adı benign kemik tümörü/kisti içeriyor. Bu nedenle tanı gereklidir. Kapsamlı bir tanı grubu tanımlandı.,İşlem adı ve tanımları,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.88079,HUV::20.88079,"Benign kemik tümörü/kisti, genişletilmiş küretaj, orta kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,İşlem adı benign kemik tümörü/kisti ile ilgili bir tanı içeriyor. Bu tür işlemler için tanı gereklidir. Kapsamlı bir tanı grubu tanımlanmıştır.,İşlem açıklaması ve klinik bağlam.,broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.88173,HUV::20.88173,"Benign kemik tümörü/kisti, genişletilmiş küretaj+greftleme veya çimentolama, orta kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem, benign kemik tümörü/kisti için cerrahi müdahale içerir. Bu tür bir işlem için tanı gereklidir. Kapsamlı bir tanı grubu tanımlanmıştır.","İşlem adı ve tanımı, tanı gerektiren bir durum olduğunu gösterir. Klinik kodlama yönergeleri, tanı gerektiren prosedürler için uygun ICD-10 kodlarını belirtir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.88267,HUV::20.88267,"Benign kemik tümörü/kisti, genişletilmiş küretaj+greftleme veya çimentolama+internal fiksasyon, orta kemik",required_any,C00-D48; M00-M99; S00-T98,,REVIEW_REQUIRED,True,medium,"İşlem adı, benign kemik tümörü/kisti ile ilgili cerrahi işlem içeriyor. Bu tür işlemler genellikle bir tanıya (tümör, kist, travma vb.) karşılık gelir. Bu nedenle tanı gereklidir.","İşlem tanımı, benign kemik tümörü/kisti ile ilgili cerrahi işlemleri içerir. Bu, tanısal bir durumun varlığını ima eder.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99; broad_icd10_pattern:S00-T98
20.88361,HUV::20.88361,"Benign kemik tümörü/kisti, genişletilmiş küretaj+lokal adjuvan uygulaması, orta kemik",required_any,C00-D48; M00-M99,,REVIEW_REQUIRED,True,medium,"İşlem adı, benign kemik tümörü/kisti ile ilgili bir tanı gerektirir. Bu tür lezyonların varlığı, işlemin uygunluğunu belirler.","İşlem tanımı, benign kemik tümörü/kisti ile ilgilidir. Bu tür bir durumun varlığı, işlemin tıbbi gerekliliğini gösterir.",broad_icd10_pattern:C00-D48; broad_icd10_pattern:M00-M99
