sut_code,procedure_key,procedure_name,source_list,diagnosis_policy,required_icd10_patterns,excluded_icd10_patterns,required_diagnosis_groups,special_constraints,decision_if_missing,review_required,confidence,reason,source_evidence,quality_flags
L105050,SUT::EK-2B::L105050::5278,Lesitin/Sfingomyelin oranı (Amniyotik sıvı),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
L105060,SUT::EK-2B::L105060::5279,L-iduronidaz (Serum/Plazma),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde fatura…""], ""facility_level_terms"": [""üçüncü basamak sağlık hizmeti sunucuları"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""endokrin ve metabolizma uzman hekimleri tarafından istenmesi""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır. | Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105070,SUT::EK-2B::L105070::5280,L-iduronidaz (Kuru kan),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde fatura…""], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""uzman""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır. | Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105080,SUT::EK-2B::L105080::5281,L-iduronidaz (Doku),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [""üçüncü basamak sağlık hizmeti sunucuları"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""endokrin ve metabolizma uzman hekimleri tarafından istenmesi""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105090,SUT::EK-2B::L105090::5282,L-iduronidaz (Lökosit),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde fatura…""], ""facility_level_terms"": [""üçüncü basamak sağlık hizmeti sunucuları"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""endokrin ve metabolizma uzman hekimleri tarafından istenmesi""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır. | Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105100,SUT::EK-2B::L105100::5283,Lipaz (Serum/Plazma),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlem için tanı gerekliliğini belirtmemektedir. Laboratuvar testleri genellikle tanısal bir prosedür olarak kabul edilmez ve ICD-10 tanısı gerektirmez.",[]
L105110,SUT::EK-2B::L105110::5284,Lipaz (İdrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 'Lipaz (İdrar)' için herhangi bir tanı kısıtlaması veya gereksinimi belirtmemektedir.",[]
L105120,SUT::EK-2B::L105120::5285,Lipaz (Vücut sıvıları),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu SUT kodu için herhangi bir tanı kısıtlaması veya gereksinimi belirtmemektedir.",[]
L105130,SUT::EK-2B::L105130::5286,Lipoprotein elektroforezi,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,EK-2B listesinde lipoprotein elektroforezi için herhangi bir tanı kısıtlaması veya gereksinimi belirtilmemiştir.,[]
L105140,SUT::EK-2B::L105140::5287,Lipoprotein a,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, 'Lipoprotein a' hizmeti için tanı gerekliliğini belirtmemektedir.",[]
L105150,SUT::EK-2B::L105150::5288,Lizozomal enzimler (Serum/Plazma),EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde fat…"", ""En az 5 adet enzim bakılmalıdır.""], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""cocuk sagligi ve hastaliklari uzman hekimi""]}",REVIEW_REQUIRED,True,medium,"İşlem, üçüncü basamak sağlık hizmeti sunucusu veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılır. Açık bir tanı gerekliliği belirtilmemiştir.",SUT açıklaması: Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılır.,[]
L105160,SUT::EK-2B::L105160::5289,"Lizozomal enzimler, tarama (Kan)",EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde fat…"", ""En az 5 adet enzim bakılmalıdır.""], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""cocuk sagligi ve hastaliklari uzman hekimi""]}",REVIEW_REQUIRED,True,medium,"İşlem, üçüncü basamak sağlık hizmeti sunucusu veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılabilir. Açık bir tanı şartı belirtilmemiştir.",SUT açıklaması: Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılır.,[]
L105170,SUT::EK-2B::L105170::5290,"Lizozomal enzimler, tarama (Kuru kan)",EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde fat…"", ""En az 5 adet enzim bakılmalıdır.""], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""cocuk sagligi ve hastaliklari uzman hekimi""]}",REVIEW_REQUIRED,True,medium,"İşlem, üçüncü basamak sağlık hizmeti sunucusu veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılabilir. Açık bir tanı gerekliliği belirtilmemiştir.",SUT açıklaması: Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılır.,[]
L105180,SUT::EK-2B::L105180::5291,"Lizozomal enzimler, tarama (İdrar)",EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde fat…"", ""En az 5 adet enzim bakılmalıdır.""], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""cocuk sagligi ve hastaliklari uzman hekimi""]}",REVIEW_REQUIRED,True,medium,"İşlem, üçüncü basamak sağlık hizmeti sunucusu veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılabilir. Açık bir tanı gerekliliği belirtilmemiştir.",SUT açıklaması: Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılır.,[]
L105190,SUT::EK-2B::L105190::5292,"Lökosit sayımı, manuel (Vücut sıvıları)",EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, L105190 kodu.",[]
L105200,SUT::EK-2B::L105200::5293,Lupus antikoagülan (Tarama),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, L105200 kodunu 'Lupus antikoagülan (Tarama)' olarak tanımlamaktadır. Bu, bir laboratuvar testidir ve genellikle tanısal amaçlarla yapılır, ancak belirli bir tanıya işaret etmez.",[]
L105210,SUT::EK-2B::L105210::5294,Lupus antikoagülan (Doğrulama),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, L105210 kodlu 'Lupus antikoagülan (Doğrulama)' hizmetini tanımlamaktadır. Açıklamada tanı gereksinimi belirtilmemiştir.",[]
L105220,SUT::EK-2B::L105220::5295,Lüteinizan hormon (LH),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, L105220 kodunu 'Lüteinizan hormon (LH)' olarak tanımlamaktadır. Bu, bir laboratuvar testidir.",[]
L105230,SUT::EK-2B::L105230::5296,Magnezyum (Serum/Plazma),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,EK-2B listesindeki hizmet kodu ve açıklaması.,[]
L105240,SUT::EK-2B::L105240::5297,Magnezyum (Vücut sıvıları),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlem için tanı gerekliliğini belirtmemektedir.",[]
L105250,SUT::EK-2B::L105250::5298,Magnezyum (Lökosit),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlemi bir tanı gerektirmeyen bir hizmet olarak tanımlamaktadır.",[]
L105260,SUT::EK-2B::L105260::5299,Melatonin (Serum/Plazma),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, Satır 5299",[]
L105270,SUT::EK-2B::L105270::5300,Metanol (Kan),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,high,"Metanol zehirlenmesi şüphesi veya toksisite tanısı için tanı gereklidir. Bu, bir laboratuvar testidir ve tanı gereklidir.","EK-2B listesi, tanı gerektiren laboratuvar testleri için 'review_required' durumunu belirtir.",[]
L105290,SUT::EK-2B::L105290::5301,Metil malonik asit (Serum/Plazma),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Metil malonik asit ölçümü, metabolik bozuklukları araştırmak için kullanılır. Bu tür bir testin yapılması, altta yatan bir klinik durumun (örneğin, organik asidüri, mitokondriyal hastalıklar) şüphesi veya takibi ile ilişkilidir. Bu nedenle, tanısal bir bağlam gereklidir.","EK-2B listesi, bu işlemin adını ve kodunu belirtir. İşlemin klinik anlamı, metabolik bozuklukların değerlendirilmesi ile ilgilidir.",[]
L105300,SUT::EK-2B::L105300::5302,Metil malonik asit/Kreatinin (Spot idrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka kodlarla birlikte faturalandırılamayacağını belirtir, ancak tanı gerekliliğinden bahsetmez.",[]
L105310,SUT::EK-2B::L105310::5303,Metil malonik asit (24 saatlik idrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu hizmetin L105300 ile birlikte faturalandırılmaması gerektiğini belirtir, ancak tanı gereksinimi hakkında bilgi vermez. Laboratuvar testleri genellikle tanısal bir durumla doğrudan ilişkili değildir.",[]
L105320,SUT::EK-2B::L105320::5304,Mitokondri enzim paneli (Doku),EK-2B,conditional,[],[],[],"{""facility_level_terms"": [""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
L105330,SUT::EK-2B::L105330::5305,Miyoglobin (Serum/Plazma),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlem için özel bir tanı gerekliliği belirtmemektedir.",[]
L105340,SUT::EK-2B::L105340::5306,Miyoglobin (İdrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,EK-2B listesinde 'Miyoglobin (İdrar)' hizmeti için herhangi bir tanı kısıtlaması veya ICD-10 kodu gerekliliği belirtilmemiştir.,[]
L105350,SUT::EK-2B::L105350::5307,N-Asetilgalaktozamin-6-Sülfataz (Doku),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde fatura…""], ""facility_level_terms"": [""üçüncü basamak sağlık hizmeti sunucuları"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""endokrin ve metabolizma uzman hekimleri tarafından istenmesi""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır. | Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105360,SUT::EK-2B::L105360::5308,N-Asetilgalaktozamin-6-Sülfataz (Lökosit),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde fatura…""], ""facility_level_terms"": [""üçüncü basamak sağlık hizmeti sunucuları"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""endokrin ve metabolizma uzman hekimleri tarafından istenmesi""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır. | Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105370,SUT::EK-2B::L105370::5309,N-Asetilglukozaminidaz-alfa (Serum/Plazma),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde fatura…""], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""uzman""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır. | Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105380,SUT::EK-2B::L105380::5310,N-Asetilglukozaminidaz-alfa (İdrar),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde fatura…""], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""uzman""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır. | Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105390,SUT::EK-2B::L105390::5311,N-Asetilglukozaminidaz-alfa (Doku),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde fatura…""], ""facility_level_terms"": [""ucuncu basamak saglik hizmeti sunuculari"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""endokrin ve metabolizma uzman hekimleri""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır. | Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105400,SUT::EK-2B::L105400::5312,N-Asetilglukozaminidaz-alfa (Lökosit),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde fatura…""], ""facility_level_terms"": [""üçüncü basamak sağlık hizmeti sunucuları"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""endokrin ve metabolizma uzman hekimleri tarafından istenmesi""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır. | Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya endokrin ve metabolizma uzman hekimleri tarafından istenmesi halinde faturalandırılır.,[]
L105410,SUT::EK-2B::L105410::5313,Neonatal bilirubin,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, işlem adı ve açıklaması dışında klinik bağlam bilgisi içermiyor. Fototerapi gibi klinik tedaviler için ICD-10 tanısı zorunlu değildir.",[]
L105420,SUT::EK-2B::L105420::5314,Neonatal TSH (Kuru kan),EK-2B,review_required,[],[],[],"{""age_min"": 0, ""age_max"": 28, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, neonatal tarama testleri için tanı gerektirmediğini gösterir.",[]
L105430,SUT::EK-2B::L105430::5315,Nikel (Serum/Plazma),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka bir kodla (L105440) birlikte faturalandırılamayacağını belirtiyor, ancak tanı gereksinimi hakkında bilgi vermiyor. Bu, bir laboratuvar testinin rutin olarak yapılabileceğini gösterir.",[]
L105440,SUT::EK-2B::L105440::5316,Nikel (Kan),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,SUT açıklaması: L105430 ile birlikte faturalandırılmaz.,[]
L105450,SUT::EK-2B::L105450::5317,Nikel/Kreatinin (Spot idrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun başka kodlarla birlikte faturalandırılamayacağını belirtiyor, ancak tanı gereksiniminden bahsetmiyor. İşlem, tanısal bir laboratuvar testidir.",[]
L105460,SUT::EK-2B::L105460::5318,Nikel (24 saatlik idrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu hizmetin L105450 ile birlikte faturalandırılamayacağını belirtir, ancak bir tanı gerektirmediğini belirtmez. Ancak, laboratuvar testleri genellikle tanısal amaçlarla yapılır ve bu testin spesifik bir tanıya bağımlı olmadığı varsayılabilir.",[]
L105470,SUT::EK-2B::L105470::5319,Nikel (Doku),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,EK-2B listesinde yer alan 'Nikel (Doku)' işlem kodu ve açıklaması.,[]
L105480,SUT::EK-2B::L105480::5320,Nikel (Vücut sıvıları),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, satır 5320.",[]
L105490,SUT::EK-2B::L105490::5321,Nitroblue Tetrazolyum (NBT) (Kalitatif),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu işlemin belirli bir klinik durumla doğrudan ilişkili olmadığını gösteriyor. Bu, tanısal bir testtir ve belirli bir tanıya bağlı değildir.",[]
L105500,SUT::EK-2B::L105500::5322,Nitroblue Tetrazolyum (NBT) (Kantitatif),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, satır 5322.",[]
